typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20221101,2022,11,202211,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,48856.76,TRUE,0,FALSE,77268174,75916969,77268174,4,FALSE,TRUE
C,M,20221101,2022,11,202211,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,119652.945,TRUE,0,FALSE,241735095,240394797,241735095,4,FALSE,TRUE
C,M,20221101,2022,11,202211,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,515368.009,TRUE,0,FALSE,981835954,977563607,981835954,4,FALSE,TRUE
C,M,20221201,2022,12,202212,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,95098.763,TRUE,0,FALSE,178810011,175949734,178810011,4,FALSE,TRUE
C,M,20221201,2022,12,202212,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,828.219,TRUE,0,FALSE,1403713,1389440,1403713,4,FALSE,TRUE
C,M,20221201,2022,12,202212,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,53877.888,TRUE,0,FALSE,86018271,84766452,86018271,4,FALSE,TRUE
C,M,20221201,2022,12,202212,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,98194.402,TRUE,0,FALSE,196914428,196137788,196914428,4,FALSE,TRUE
C,M,20221201,2022,12,202212,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,468617.101,TRUE,0,FALSE,895752545,890590304,895752545,4,FALSE,TRUE
C,M,20210101,2021,1,202101,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,78815.031,TRUE,0,FALSE,113581110,,113581110,6,FALSE,TRUE
C,M,20210101,2021,1,202101,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1046.769,TRUE,0,FALSE,1388311,,1388311,6,FALSE,TRUE
C,M,20210101,2021,1,202101,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,63557.035,TRUE,0,FALSE,74575380,,74575380,6,FALSE,TRUE
C,M,20210101,2021,1,202101,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,123028.021,TRUE,0,FALSE,196997472,,196997472,6,FALSE,TRUE
C,M,20210101,2021,1,202101,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,733946.471,TRUE,0,FALSE,1185957841,,1185957841,6,FALSE,TRUE
C,M,20210201,2021,2,202102,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,81094.929,TRUE,0,FALSE,122219085,,122219085,6,FALSE,TRUE
C,M,20210201,2021,2,202102,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,997316,FALSE,5,u,997316,FALSE,574.257,TRUE,0,FALSE,927201,,927201,4,FALSE,TRUE
C,M,20210201,2021,2,202102,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,73586.79,TRUE,0,FALSE,88070595,,88070595,6,FALSE,TRUE
C,M,20210201,2021,2,202102,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,85531.594,TRUE,0,FALSE,137389810,,137389810,6,FALSE,TRUE
C,M,20210201,2021,2,202102,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,662435.378,TRUE,0,FALSE,1069746863,,1069746863,6,FALSE,TRUE
C,M,20210301,2021,3,202103,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,138205.416,TRUE,0,FALSE,210584623,,210584623,6,FALSE,TRUE
C,M,20210301,2021,3,202103,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1025.875,TRUE,0,FALSE,1299704,,1299704,6,FALSE,TRUE
C,M,20210301,2021,3,202103,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,81121.439,TRUE,0,FALSE,98787876,,98787876,6,FALSE,TRUE
C,M,20210301,2021,3,202103,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,122625.414,TRUE,0,FALSE,197346898,,197346898,6,FALSE,TRUE
C,M,20210301,2021,3,202103,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1377644.047,TRUE,0,FALSE,2225955924,,2225955924,6,FALSE,TRUE
C,M,20210401,2021,4,202104,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,114412.962,TRUE,0,FALSE,164947740,,164947740,6,FALSE,TRUE
C,M,20210401,2021,4,202104,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1837.83,TRUE,0,FALSE,1828226,,1828226,6,FALSE,TRUE
C,M,20210401,2021,4,202104,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,67662.515,TRUE,0,FALSE,84438918,,84438918,6,FALSE,TRUE
C,M,20210401,2021,4,202104,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,94262.634,TRUE,0,FALSE,150529957,,150529957,6,FALSE,TRUE
C,M,20210401,2021,4,202104,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,946455.361,TRUE,0,FALSE,1527973311,,1527973311,6,FALSE,TRUE
C,M,20210501,2021,5,202105,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,130185.444,TRUE,0,FALSE,193186783,,193186783,6,FALSE,TRUE
C,M,20210501,2021,5,202105,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1617.631,TRUE,0,FALSE,1640553,,1640553,6,FALSE,TRUE
C,M,20210501,2021,5,202105,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,68527.099,TRUE,0,FALSE,80104613,,80104613,6,FALSE,TRUE
C,M,20210501,2021,5,202105,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,123604.482,TRUE,0,FALSE,199789210,,199789210,6,FALSE,TRUE
C,M,20210501,2021,5,202105,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1134449.205,TRUE,0,FALSE,1831220273,,1831220273,6,FALSE,TRUE
C,M,20210601,2021,6,202106,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,135074.091,TRUE,0,FALSE,200526023,,200526023,6,FALSE,TRUE
C,M,20210601,2021,6,202106,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1057.072,TRUE,0,FALSE,1283478,,1283478,6,FALSE,TRUE
C,M,20210601,2021,6,202106,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,68375.312,TRUE,0,FALSE,76923254,,76923254,6,FALSE,TRUE
C,M,20210601,2021,6,202106,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,109607.782,TRUE,0,FALSE,178497705,,178497705,6,FALSE,TRUE
C,M,20210601,2021,6,202106,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1207096.447,TRUE,0,FALSE,1947816994,,1947816994,6,FALSE,TRUE
C,M,20210701,2021,7,202107,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,117882.795,TRUE,0,FALSE,179979969,,179979969,6,FALSE,TRUE
C,M,20210701,2021,7,202107,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1434.442,TRUE,0,FALSE,2033315,,2033315,6,FALSE,TRUE
C,M,20210701,2021,7,202107,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,70017.792,TRUE,0,FALSE,82224438,,82224438,6,FALSE,TRUE
C,M,20210701,2021,7,202107,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,120477.5,TRUE,0,FALSE,196135726,,196135726,6,FALSE,TRUE
C,M,20210701,2021,7,202107,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,947206.454,TRUE,0,FALSE,1528362021,,1528362021,6,FALSE,TRUE
C,M,20210801,2021,8,202108,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,145668.507,TRUE,0,FALSE,228959636,,228959636,6,FALSE,TRUE
C,M,20210801,2021,8,202108,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1630.78,TRUE,0,FALSE,2301493,,2301493,6,FALSE,TRUE
C,M,20210801,2021,8,202108,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,67172.182,TRUE,0,FALSE,76614839,,76614839,6,FALSE,TRUE
C,M,20210801,2021,8,202108,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,153838.487,TRUE,0,FALSE,249283271,,249283271,6,FALSE,TRUE
C,M,20210801,2021,8,202108,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1203044.717,TRUE,0,FALSE,1936096383,,1936096383,6,FALSE,TRUE
C,M,20210901,2021,9,202109,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,211323.663,TRUE,0,FALSE,332919699,,332919699,6,FALSE,TRUE
C,M,20210901,2021,9,202109,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2282.431,TRUE,0,FALSE,2869125,,2869125,6,FALSE,TRUE
C,M,20210901,2021,9,202109,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,69783.344,TRUE,0,FALSE,79591463,,79591463,6,FALSE,TRUE
C,M,20210901,2021,9,202109,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,141168.014,TRUE,0,FALSE,229019331,,229019331,6,FALSE,TRUE
C,M,20210901,2021,9,202109,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,953318.287,TRUE,0,FALSE,1528862448,,1528862448,6,FALSE,TRUE
C,M,20211001,2021,10,202110,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,120370.337,TRUE,0,FALSE,187433414,,187433414,6,FALSE,TRUE
C,M,20211001,2021,10,202110,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1489.312,TRUE,0,FALSE,1896004,,1896004,6,FALSE,TRUE
C,M,20211001,2021,10,202110,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,73235.672,TRUE,0,FALSE,83224855,,83224855,6,FALSE,TRUE
C,M,20211001,2021,10,202110,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,131517.116,TRUE,0,FALSE,211703230,,211703230,6,FALSE,TRUE
C,M,20211001,2021,10,202110,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,706385.979,TRUE,0,FALSE,1134512889,,1134512889,6,FALSE,TRUE
C,M,20211101,2021,11,202111,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,125057.707,TRUE,0,FALSE,191382180,,191382180,6,FALSE,TRUE
C,M,20211101,2021,11,202111,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2820.622,TRUE,0,FALSE,3784019,,3784019,6,FALSE,TRUE
C,M,20211101,2021,11,202111,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,71849.088,TRUE,0,FALSE,79465306,,79465306,6,FALSE,TRUE
C,M,20211101,2021,11,202111,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,180247.094,TRUE,0,FALSE,291456472,,291456472,6,FALSE,TRUE
C,M,20211101,2021,11,202111,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,734410.582,TRUE,0,FALSE,1180020475,,1180020475,6,FALSE,TRUE
C,M,20211201,2021,12,202112,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,151162.511,TRUE,0,FALSE,233972250,0,233972250,6,FALSE,TRUE
C,M,20211201,2021,12,202112,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3331.921,TRUE,0,FALSE,4368339,0,4368339,6,FALSE,TRUE
C,M,20211201,2021,12,202112,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,66818.782,TRUE,0,FALSE,80528435,0,80528435,6,FALSE,TRUE
C,M,20211201,2021,12,202112,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,184593.086,TRUE,0,FALSE,288238255,0,288238255,6,FALSE,TRUE
C,M,20211201,2021,12,202112,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1053883.913,TRUE,0,FALSE,1668085680,0,1668085680,6,FALSE,TRUE
C,M,20200101,2020,1,202001,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,142621197,141393840,142621197,6,FALSE,TRUE
C,M,20200101,2020,1,202001,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,2431043,2420077,2431043,6,FALSE,TRUE
C,M,20200101,2020,1,202001,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,115329843,114757221,115329843,6,FALSE,TRUE
C,M,20200101,2020,1,202001,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,183686093,183161931,183686093,6,FALSE,TRUE
C,M,20200101,2020,1,202001,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,1179657306,1176956003,1179657306,6,FALSE,TRUE
C,M,20200201,2020,2,202002,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,170075339,169329692,170075339,6,FALSE,TRUE
C,M,20200201,2020,2,202002,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,1880637,1875556,1880637,6,FALSE,TRUE
C,M,20200201,2020,2,202002,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,75278912,74713973,75278912,6,FALSE,TRUE
C,M,20200201,2020,2,202002,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,121925732,121464363,121925732,6,FALSE,TRUE
C,M,20200201,2020,2,202002,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,994088798,991915959,994088798,6,FALSE,TRUE
C,M,20200301,2020,3,202003,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,170104116,0,170104116,6,FALSE,TRUE
